class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9,class_10,class_11,class_12,qf_0,qf_1,qf_2,qf_3,qf_4,qf_5,qf_6,qf_7,qf_8,qf_9,qf_10,qf_11,qf_12,y,set,fold,row_id
0.3314408,-0.7937161,-0.22328636,-1.8886731,-0.19292372,-0.66332996,0.14522421,0.8488583,-0.4269812,-0.4226061,-0.517802,-2.311479,-0.080788255,-0.016601562,0.015136719,0.019042969,-0.0024414062,0.0014648438,-0.0043945312,0.013671875,-0.0034179688,-0.028808594,-0.019042969,0.020019531,-0.01953125,-0.0034179688,1,train,4,43
0.799528,-1.2522228,-1.2866681,0.5148454,-0.14266895,0.24256623,-0.18884566,-0.4361537,0.8149153,0.8309063,-0.34947512,0.31446654,0.59591633,0.06982422,-0.01953125,-0.022460938,0.008300781,-0.060058594,0.0034179688,0.0053710938,-0.028808594,-0.0014648438,-0.028320312,-0.012207031,0.0024414062,-0.021972656,1,train,4,44
0.34377363,-0.6883673,0.30470973,0.45236033,0.9579387,0.50710636,-0.6850013,0.8488583,-0.34742475,-0.7489143,1.1761391,0.40992838,-0.63068336,-0.025878906,-0.0126953125,-0.009277344,0.03466797,0.027832031,-0.009765625,-0.015136719,0.040527344,-0.0078125,-0.013183594,0.026855469,0.03564453,-0.029296875,1,train,4,45
-0.7888467,0.7434185,0.68118566,0.4496543,-0.19241163,-0.3403449,-0.93988425,0.2063523,-0.76805395,-0.8662724,-0.41447744,0.47839615,0.14214535,-0.036621094,0.01953125,-0.025390625,0.017578125,0.0048828125,-0.021972656,0.0146484375,-0.0048828125,0.0053710938,-0.0087890625,0.0034179688,0.009765625,0.0029296875,1,train,4,47
2.4595413,0.99003047,-0.021244483,-2.3427951,0.97566026,1.245358,1.1362982,-1.7211658,-1.0901556,0.27947366,1.276553,-0.19739589,4.182265,-0.0107421875,0.018554688,-0.0068359375,0.0048828125,0.013183594,0.0,0.0087890625,0.012207031,0.0087890625,-0.0029296875,0.0,0.012207031,-0.030273438,1,train,4,48
1.7265592,-0.4764726,0.84706074,0.5069754,1.0074165,0.3204928,1.4567578,-1.0786598,0.978516,0.9362276,1.117443,0.21773203,-3.0071695,-0.0063476562,0.005859375,-0.0126953125,-0.009277344,-0.0034179688,0.020019531,-0.010253906,-0.0073242188,0.010253906,-0.0087890625,0.015136719,0.00390625,-0.0009765625,1,train,4,49
0.25813967,0.08858002,1.8105813,0.48419312,-0.1504738,0.43276855,0.23430951,-0.4361537,-0.07244505,-0.25747725,0.01191839,0.48415112,0.35496673,-0.040039062,-0.026855469,-0.053710938,0.013671875,-0.016113281,-0.0048828125,-0.0024414062,0.0068359375,-0.0703125,-0.07470703,-0.037597656,-0.0024414062,-0.05908203,1,train,4,50
-0.939286,0.9241875,-0.16751488,0.5321129,-0.2507538,0.14618339,0.23307222,-1.0786598,-0.38536707,-0.2290781,0.31946668,0.43552628,-3.0071695,-0.001953125,-0.0043945312,-0.0068359375,0.0,0.033203125,0.018554688,-0.0024414062,0.0048828125,0.0068359375,0.020996094,-0.0009765625,-0.03466797,-0.009277344,1,train,4,51
0.46108055,0.4022321,0.3806128,0.47989953,0.5725697,0.38765317,-0.12203169,0.8488583,-0.3800633,0.42842817,0.49604017,0.43528855,1.4127971,-0.01171875,0.03125,-0.009765625,-0.01171875,0.023925781,0.010253906,0.0126953125,-0.032714844,0.033203125,-0.009277344,-0.049804688,0.02734375,0.00048828125,1,train,4,53
-0.90012246,0.5075809,-1.3981017,0.50545377,-0.36215127,-0.6489751,-0.63674676,0.2063523,0.9287422,0.7936676,-0.0031194598,0.48975924,-0.35219073,-0.015625,0.040039062,0.0126953125,0.030273438,-0.0009765625,-0.01953125,-0.0087890625,-0.034179688,0.03564453,-0.010253906,-0.0234375,0.030273438,0.060546875,1,train,4,54
0.3202678,0.49082085,0.7665826,0.47928697,0.35389262,0.38765317,-0.02675991,0.8488583,-0.29663104,-0.070907965,0.50865257,0.4593364,1.4933461,-0.015136719,0.046875,-0.026367188,0.0146484375,0.017578125,0.026855469,-0.0024414062,-0.023925781,-0.0024414062,-0.017089844,-0.0053710938,0.025390625,-0.032226562,1,train,4,55
0.14627427,-0.19514343,0.054918807,0.5053239,1.1147314,0.75062686,-0.14925219,0.2063523,-0.3304935,-0.6983224,0.5246606,0.46151346,-0.24630308,-0.00390625,0.008300781,0.012207031,0.014160156,0.028808594,0.068359375,-0.020507812,0.029296875,-0.0390625,-0.040039062,0.063964844,0.0234375,0.037109375,1,train,4,57
0.21821259,-1.361163,-0.33707187,0.5292343,0.31668717,0.49018812,-1.2158012,0.2063523,-0.75887436,-0.56328535,0.70268935,0.26917955,-0.08880828,-0.021484375,0.020019531,0.0078125,0.0014648438,0.032714844,-0.037109375,-0.0024414062,0.009765625,0.016601562,-0.037109375,0.0390625,0.020507812,-0.0390625,1,train,4,58
-0.85713154,1.1935452,-0.2626467,0.5151594,-0.5838196,-0.43262634,-0.7109845,-1.0786598,-0.54713184,-0.52454215,-0.7200854,0.4074926,0.64729106,-0.040527344,0.01953125,0.0068359375,-0.009765625,-0.0087890625,0.018066406,-0.009277344,0.009765625,-0.041015625,0.024902344,-0.0014648438,0.030273438,0.026367188,1,train,4,59
0.52703613,-1.4258088,-0.8502793,0.43456754,0.20635976,0.33587304,-0.19008295,0.2063523,0.72413933,0.5822726,-0.31018266,0.4128723,0.5927781,0.0234375,0.023925781,0.024902344,0.0014648438,-0.009277344,0.0063476562,0.0073242188,-0.0014648438,-0.0029296875,-0.0107421875,-0.01953125,0.0068359375,-0.010253906,1,train,4,60
0.27985746,1.3443855,-0.49535823,0.4530911,0.52672946,0.75062686,0.07717294,0.8488583,0.049337503,-0.099495195,0.47906193,0.48282716,1.7618428,-0.018554688,-0.028808594,0.017578125,-0.0107421875,0.0,-0.024414062,0.017578125,-0.0029296875,-0.0029296875,-0.020507812,0.0009765625,0.016601562,0.01171875,1,train,4,61
1.338964,-1.172014,-1.0922502,0.49002972,0.37053356,-0.092210345,1.7326747,0.2063523,0.44650775,0.39382258,0.52514565,0.43780357,0.8937036,0.001953125,0.0,-0.021972656,0.0029296875,0.020996094,0.049804688,-0.016113281,0.020507812,-0.0034179688,0.013671875,0.033691406,0.0024414062,0.00390625,1,train,4,62
-0.09406141,0.59377533,0.52251697,0.2834132,0.6254202,0.7552409,-1.3741751,0.8488583,-0.7486748,-1.183553,0.41599998,0.48592958,-0.12716495,-0.03173828,0.01171875,-0.008300781,0.016113281,0.046875,-0.022460938,-0.0234375,-0.020019531,-0.0390625,-0.034179688,0.01171875,0.005859375,0.025390625,1,train,4,63
0.3202678,0.09456574,-0.63031626,0.47928697,0.53177965,0.38765317,-0.07501445,0.8488583,-0.14180195,0.26386353,0.4936147,0.4579868,1.5263561,-0.00390625,0.001953125,0.0078125,-0.021484375,-0.019042969,0.024414062,0.0048828125,-0.0390625,0.013671875,0.029785156,-0.0063476562,0.0068359375,-0.0146484375,1,train,4,64
-0.96884227,2.0052097,-1.1513823,0.28831354,-0.05114736,-0.13937642,0.3233948,0.2063523,1.5390829,1.4790088,0.22875449,0.4307666,0.85848516,-0.014160156,0.028320312,-0.001953125,-0.010253906,-0.014160156,-0.022460938,-0.021484375,0.00390625,0.014160156,0.00390625,-0.03466797,0.0126953125,-0.01171875,1,train,4,65
0.31222633,1.3024853,-0.98679876,0.4655203,0.636845,0.38765317,0.00046059917,0.8488583,1.7852999,2.0627902,0.511078,0.44041884,1.8550612,-0.024902344,0.009765625,-0.001953125,-0.025390625,0.03125,0.01171875,-0.0234375,0.00048828125,-0.016113281,0.0234375,-0.021972656,0.022460938,-0.0009765625,1,train,4,66
-0.39029112,-0.85596764,-0.6983832,-2.0899646,0.25966582,0.31075197,0.08583401,0.8488583,0.43814412,-0.029343642,-0.42563453,-2.6654208,-0.31162566,-0.009765625,0.041992188,0.022460938,0.0073242188,-0.011230469,0.030273438,-0.033203125,-0.0053710938,0.0,0.020019531,0.049316406,0.013183594,0.018554688,1,train,4,67
1.2399727,0.11132578,0.11892476,-1.7765625,-0.24402606,0.7106382,0.2602927,-1.7211658,-0.16934071,-0.24186711,-0.45910588,-2.2951534,0.13145198,-0.025878906,-0.01171875,-0.013671875,0.0029296875,0.017089844,-0.028320312,0.014160156,0.027832031,0.016601562,-0.0034179688,-0.013183594,-0.0146484375,-0.024414062,1,train,4,68
-0.33024102,-1.7035465,0.40807924,-1.9855418,0.1802082,0.9633869,-0.0886247,2.1338704,-1.1756277,-0.9573001,0.35972932,-2.4794946,-1.2148671,-0.022460938,0.024414062,-0.008300781,0.01953125,0.014160156,-0.018066406,-0.008300781,-0.053710938,-0.008300781,0.008300781,0.0048828125,0.024902344,-0.045410156,1,train,4,69
0.6157339,-1.6640408,0.11537459,-2.0606363,0.9585037,1.2130594,0.3852596,0.2063523,-0.7906969,-0.4333263,1.6170876,0.08554924,-0.9477652,-0.021972656,-0.0034179688,-0.012207031,-0.019042969,0.047851562,0.025390625,0.013671875,0.0009765625,0.0009765625,-0.032226562,-0.0068359375,-0.016601562,-0.015625,1,train,4,71
1.2661848,0.09217145,-0.2658017,0.58811975,0.85313827,0.9239109,1.4592323,-0.4361537,-0.70277685,-0.60560197,0.4276422,0.4159491,0.3936721,0.021972656,0.0014648438,-0.011230469,0.0009765625,0.0234375,0.019042969,0.025390625,-0.017578125,-0.013183594,0.0024414062,0.018554688,0.016113281,-0.0107421875,1,train,4,72
-0.939286,0.9241875,-0.13778658,0.53234744,-0.2507538,0.052876595,0.22936033,-1.0786598,-0.49164632,-0.33402333,0.34032562,0.39848137,-3.0071695,-0.009277344,-0.017578125,0.005859375,-0.020507812,0.03515625,0.0029296875,-0.016601562,-0.014160156,0.00390625,0.0029296875,0.026367188,-0.0014648438,-0.03466797,1,train,4,73
0.6103794,-0.27176073,0.18607928,0.49143702,0.97803354,0.73473394,-0.81615466,1.4913644,-0.27439603,-0.7978135,1.307599,0.42888558,-0.073465616,-0.0146484375,-0.017578125,-0.005859375,0.020507812,0.044433594,0.0063476562,-0.0068359375,0.07080078,-0.01171875,0.015136719,-0.001953125,0.0068359375,0.0034179688,1,train,4,74
0.4062207,-0.0036001743,1.1853104,0.37568408,0.5250696,0.30357453,-0.7567645,0.2063523,-0.7978366,-1.0814289,1.0762101,0.28325817,0.6474073,0.0014648438,0.0014648438,-0.015625,0.037597656,0.017578125,0.019042969,0.010253906,0.041503906,-0.027832031,-0.028320312,-0.016601562,-0.0024414062,-0.0048828125,1,train,4,75
0.05481217,-1.6185492,0.6259282,0.5898507,0.04797425,-0.73100305,0.46073464,-0.4361537,-1.570554,-1.196342,0.5814163,0.37404892,-0.89057887,-0.046875,-0.0073242188,-0.020996094,0.0029296875,-0.025390625,0.001953125,-0.0014648438,-0.01171875,-0.027832031,-0.030761719,-0.001953125,-0.01953125,-0.012207031,1,train,4,76
0.204198,2.3835077,-3.6873217,0.32161757,0.26393554,-0.29676756,-1.1588856,1.4913644,0.8546935,0.74326384,0.17927511,-3.11017,1.2076471,-0.03515625,0.0,0.01171875,-0.018066406,0.020507812,-0.017578125,0.0053710938,0.010253906,-0.014160156,0.0,0.0048828125,-0.0043945312,0.014160156,1,train,4,77
-1.0657556,-0.8691363,2.3054917,0.49635673,-0.44721353,0.13131583,-0.8916297,-1.0786598,-0.4606397,-0.50535864,0.20013407,0.4595182,-0.581982,-0.012207031,0.009765625,-0.0146484375,0.01953125,0.005859375,0.0053710938,-0.0009765625,0.0078125,-0.028320312,0.017089844,0.0,0.0014648438,-0.0048828125,1,train,4,79
0.26711866,0.1280858,0.7761472,0.5117149,0.772441,0.7096129,-0.0032512883,0.8488583,-0.8047723,-1.1181033,0.47760665,0.46487927,-0.10136138,-0.03466797,-0.033691406,-0.0146484375,0.014160156,0.008300781,0.028320312,-0.05126953,-0.01171875,-0.041503906,0.0009765625,0.0,0.04345703,0.064941406,1,train,4,80
0.9040382,0.4788494,-0.5374495,0.46975186,1.1317114,0.79317886,-0.13935383,0.8488583,0.76901734,0.7735437,0.6939577,0.5048378,0.3368345,0.0,-0.027832031,-0.015625,0.0014648438,0.03515625,0.013183594,-0.014160156,0.016601562,0.040527344,0.041503906,0.038085938,0.061035156,-0.0107421875,1,train,4,81
-0.6682729,1.5778289,0.36852613,0.49639937,0.0358008,-0.32137594,0.37164935,-0.4361537,-0.47695896,-0.71468484,-0.169506,0.45303598,0.2746502,-0.04296875,0.018554688,-0.037109375,0.0078125,-0.0087890625,0.026367188,0.016601562,0.0146484375,-0.024902344,-0.0043945312,-0.049316406,0.057128906,0.0048828125,1,train,4,82
0.0019046857,-1.1768026,0.96243334,0.41362482,-0.026196558,0.024679486,-1.6439055,2.1338704,-0.70073694,-0.5465468,-0.50470454,0.18553536,-0.51421857,-0.037109375,-0.0053710938,-0.0009765625,-0.0009765625,0.026855469,-0.013671875,0.040527344,-0.009277344,-0.03125,0.016113281,0.00048828125,0.037597656,-0.047851562,1,train,4,83
0.14100671,1.2689654,-0.16768837,0.36080667,0.54402375,0.4845487,-0.6540689,0.2063523,0.42202884,0.11942279,-0.17969292,0.29212257,0.10983276,-0.08105469,-0.021484375,-0.030273438,0.029296875,-0.013671875,-0.011230469,-0.0009765625,-0.0048828125,-0.03515625,0.046875,0.012207031,0.04296875,0.03857422,0,train,4,86
0.2540996,-0.34598374,0.1564056,0.4485746,0.20114005,0.48147264,1.3454012,-0.4361537,2.5733166,2.6396127,-0.4474637,0.26526132,-0.24397844,-0.018554688,0.023925781,-0.0048828125,0.00390625,-0.0107421875,-0.01953125,-0.016113281,0.010253906,-0.029785156,-0.041015625,-0.0107421875,-0.028808594,0.0078125,0,train,4,87
-0.5070085,-0.5506956,-0.42563665,0.29925787,-0.29933104,-0.23217054,0.692109,-1.7211658,0.32146132,-0.2614268,-1.0868149,-2.2794316,0.46399266,-0.0009765625,-0.0234375,0.017578125,-0.028320312,0.029785156,0.005859375,0.012207031,0.028808594,0.0043945312,0.0073242188,-0.009765625,-0.0034179688,0.026855469,0,train,4,88
0.099001616,0.5339181,0.5517665,-2.6216218,0.81275433,0.3666335,-0.9411215,0.8488583,-0.8327191,-0.755873,1.0752399,-0.13334987,0.65484613,-0.001953125,0.018066406,-0.012207031,-0.030761719,0.00390625,0.029785156,0.00048828125,0.016113281,0.012207031,-0.0034179688,0.021972656,-0.044433594,-0.010253906,0,train,4,89
-0.4730062,-0.17718625,-0.6279227,-2.0016017,-0.3629706,-0.33111677,-1.2145638,-1.7211658,-0.19647151,-0.1850688,0.48876378,-2.456554,-0.23874798,-0.0063476562,-0.0068359375,-0.0053710938,0.00048828125,0.03466797,0.008300781,0.011230469,0.023925781,0.01953125,0.03125,0.021484375,-0.0053710938,-0.0053710938,0,train,4,91
1.5746506,-0.49802122,-0.0013827822,-2.0749109,-5.15439,0.85777587,1.6893694,0.8488583,-0.8365949,-0.6588269,-0.07491307,-0.2550949,0.7564332,-0.032226562,0.010253906,0.011230469,0.0068359375,0.0073242188,0.00048828125,0.012207031,0.012207031,0.0029296875,-0.00048828125,0.015136719,0.0009765625,-0.026367188,0,train,4,93
