class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9,class_10,class_11,class_12,qf_0,qf_1,qf_2,qf_3,qf_4,qf_5,qf_6,qf_7,qf_8,qf_9,qf_10,qf_11,qf_12,y,set,fold,row_id
1.3791106,-0.9339308,0.68325245,0.6299495,0.028285677,-0.8107282,0.23729086,0.7226997,-0.7333055,-1.1698043,0.77078336,-2.5341527,0.7095337,-0.01953125,0.015136719,0.0043945312,-0.022949219,0.020507812,-0.030761719,0.00048828125,0.005859375,-0.0053710938,0.0048828125,0.0146484375,-0.018066406,0.013671875,1,train,2,14
0.58953977,-0.96594566,-0.12324404,0.42576593,0.4515541,0.055984665,-0.5753987,-1.2842568,0.4475873,1.4829954,0.77078336,0.24284376,-0.60475624,0.00048828125,0.03515625,-0.016113281,-0.021484375,0.013671875,-0.01171875,0.036621094,0.03564453,-0.020507812,0.0078125,-0.017578125,0.0034179688,0.013671875,1,train,2,15
1.1011547,-0.8021775,-1.863745,0.53124094,0.6824864,0.8214111,-0.65388274,-0.61527133,0.4998971,0.6314354,0.8124401,0.52877444,0.45354947,0.009765625,0.00048828125,-0.0107421875,0.015136719,0.021484375,0.0078125,-0.0063476562,0.017578125,0.029785156,0.067871094,0.001953125,0.018066406,-0.01953125,1,train,2,16
-1.7457368,3.365908,-3.6578496,-1.7727641,-0.07377486,-0.09832422,3.8804693,-1.9532423,1.6977906,1.4246167,-0.96341956,0.17603339,1.8063439,-0.015625,-0.009765625,0.0029296875,-0.0126953125,0.0126953125,-0.0014648438,-0.014160156,0.0029296875,-0.001953125,-0.01171875,0.0073242188,0.022949219,-0.015625,1,train,2,17
0.5667021,0.27401355,-0.22149636,0.6000007,0.9134974,0.5787315,-1.0159221,0.053714164,-1.3266944,-0.9568459,0.8957536,0.3426979,0.7083928,-0.021972656,0.019042969,0.033203125,-0.0073242188,0.032714844,0.013183594,0.0234375,0.013671875,-0.024902344,0.0024414062,0.0073242188,0.024414062,0.015625,1,train,2,18
1.2792507,1.1470336,-0.030020952,0.4767649,1.3001088,0.96008515,-0.14247061,0.7226997,0.1504025,0.4530107,0.7893687,0.5051617,0.6402254,-0.0546875,-0.013183594,0.0014648438,0.005859375,0.009277344,0.07373047,0.0034179688,-0.041015625,0.028808594,-0.024902344,0.044921875,0.04736328,0.040039062,1,train,2,20
-0.2718471,-0.028896041,-0.011837262,0.34196255,0.09341388,-0.572807,-1.0222514,0.053714164,0.21153952,1.091338,0.037624404,0.425438,-0.6803393,-0.0063476562,0.012207031,-0.0053710938,-0.026367188,0.0,0.011230469,0.09863281,-0.0068359375,0.05078125,-0.09082031,-0.024902344,-0.049804688,0.05859375,1,train,2,21
0.888813,-0.40568602,1.0698129,0.29832593,-0.50729024,-0.33692518,2.3272448,-0.61527133,-1.0599146,-0.98891294,-0.49622297,0.28394103,0.042120833,-0.015136719,0.0107421875,0.0107421875,-0.032226562,0.014160156,0.008300781,-0.019042969,0.028320312,-0.00390625,0.0024414062,0.026367188,0.0009765625,-0.0024414062,1,train,2,22
0.029526198,-1.1247885,1.5370668,0.55546933,-0.36663345,-0.93852586,0.71452445,0.7226997,-1.9393724,-1.6099734,-0.556465,0.47286806,-0.8821319,-0.025878906,0.0043945312,-0.017089844,-0.0068359375,0.00390625,0.020019531,-0.036132812,-0.06298828,-0.0087890625,0.009277344,0.0063476562,0.0,-0.027832031,1,train,2,23
-0.38615543,2.9300137,-0.41338828,0.58508825,0.62588227,0.284389,1.1879604,-0.61527133,-0.44756347,-0.7115462,-0.32639158,0.3701976,1.881214,-0.025878906,-0.024414062,0.022460938,-0.0048828125,-0.0048828125,-0.0034179688,-0.015136719,0.0146484375,0.015136719,0.0034179688,0.0063476562,0.0043945312,-0.011230469,1,train,2,25
-1.0048927,-0.9142294,-0.7920353,0.17885697,0.20661823,0.737119,-1.2387154,2.0606706,0.4181631,-0.22423571,0.9136981,0.25181332,-0.7987053,0.013671875,0.029785156,0.019042969,-0.029296875,0.0014648438,-0.008300781,0.009277344,-0.029785156,-0.048828125,-0.0024414062,-0.001953125,-0.00390625,-0.01171875,1,train,2,26
0.93682885,-0.66180474,3.433384,0.50431,-0.14092885,1.1089559,2.8652403,1.3916851,-0.6005695,-0.55970705,-0.025822043,0.47049496,0.27272052,-0.001953125,-0.011230469,-0.03564453,0.012207031,0.020019531,-0.001953125,0.0063476562,-0.01953125,-0.0024414062,0.0048828125,0.041503906,-0.05419922,-0.0126953125,1,train,2,27
1.3200041,-1.0053486,0.19752683,0.6305709,0.5939141,1.099439,1.6550671,-0.61527133,-1.2740576,-1.0960774,0.44329715,0.4430748,0.18230605,-0.018554688,-0.0043945312,-0.013183594,-0.018066406,0.0078125,-0.0146484375,0.026855469,0.015625,0.0014648438,-0.0029296875,0.020996094,0.0043945312,0.028320312,1,train,2,28
0.048480976,-1.0385947,0.75222486,-1.8640574,0.13191177,-0.34848133,-0.42602587,-1.9532423,-0.506085,-1.1119739,0.6733706,-2.5843468,-0.22555734,-0.00390625,0.015136719,-0.01953125,-0.005859375,0.009765625,-0.03515625,-0.0024414062,0.05419922,0.00048828125,-0.010253906,-0.022949219,0.009277344,0.0126953125,1,train,2,29
-0.32504734,0.9303177,0.038132314,0.5654632,-1.0302,-1.6441321,-0.42982346,-0.61527133,0.30340853,0.34886113,-1.50688,0.40439382,-0.79556787,-0.11279297,-0.0234375,0.010253906,0.010253906,-0.024902344,-0.056152344,-0.00390625,0.011230469,-0.017578125,-0.016113281,-0.05908203,-0.026855469,-0.015625,1,train,2,30
0.024801176,0.7049825,0.14614809,-1.9468329,1.1874709,0.19805759,0.6651555,-0.61527133,-0.48548803,-0.70907944,0.5477595,-0.0630264,0.54111177,-0.016601562,0.0043945312,0.016113281,-0.0014648438,-0.012207031,0.024902344,-0.011230469,-0.008300781,-0.010253906,-0.0029296875,-0.03857422,-0.03125,0.053710938,1,train,2,31
1.6592541,0.18658844,-0.12929717,0.6367305,0.7655556,1.0654502,1.6550671,0.053714164,-1.1203978,-0.7441614,0.4727773,0.454913,0.36684284,-0.049316406,-0.0009765625,-0.00048828125,-0.0107421875,-0.028808594,0.016601562,-0.0146484375,-0.033691406,-0.0087890625,-0.021972656,0.030273438,0.01171875,0.0053710938,1,train,2,32
0.7568843,0.58923656,-0.3253888,0.5223842,1.0177568,0.9036638,0.046144255,0.7226997,1.154096,1.2028878,0.78295994,0.53139305,0.34873143,-0.024902344,-0.0048828125,-0.001953125,0.03173828,0.032714844,-0.00390625,0.009765625,0.03125,0.022460938,0.060058594,0.048828125,0.023925781,0.07128906,1,train,2,33
2.253885,0.23584203,-1.5032089,0.549266,0.654735,0.88395035,-0.41210127,-0.61527133,0.40148935,0.63554657,0.6022337,0.42673364,1.8569703,0.009765625,-0.001953125,0.0034179688,-0.0029296875,0.0048828125,0.0087890625,-0.0048828125,-0.020996094,-0.013183594,0.017578125,-0.0087890625,0.026855469,-0.028320312,1,train,2,34
-0.30378473,-1.3390416,-1.1859192,0.49813762,-0.3792445,-0.97251457,-0.055125475,1.3916851,-0.13795507,-0.08664862,-0.5077587,0.4082444,-0.6707845,-0.0063476562,0.020996094,0.017089844,0.0,0.03564453,0.014160156,-0.0078125,-0.040527344,0.028320312,0.04296875,-0.0234375,-0.041992188,0.022460938,1,train,2,35
-1.0250177,0.63602746,0.33081025,0.5563131,-0.181425,-1.0941943,0.6765483,0.053714164,0.38220012,0.37462443,-0.79038376,0.4058213,0.17218077,-0.0024414062,0.025878906,-0.024414062,0.013183594,-0.016113281,0.041015625,-0.010253906,-0.03564453,-0.0009765625,0.00048828125,0.0068359375,0.025390625,-0.021972656,1,train,2,38
-0.53345144,-1.0743036,0.65051556,0.50184613,-0.9306806,-1.4809861,0.19171949,0.7226997,-0.20922711,0.21483704,-1.3607609,0.2785811,-1.0700912,-0.016601562,-0.012207031,-0.0126953125,0.00390625,0.020019531,-0.04248047,-0.0068359375,-0.037597656,0.015136719,0.0087890625,0.020996094,-0.0053710938,0.0078125,1,train,2,39
1.3015196,-0.9979605,-0.26688445,-2.1044185,0.70210314,-0.052779302,-0.31083155,-0.61527133,-0.26219076,-0.40951234,1.419347,-2.7556462,0.12996833,0.0024414062,0.005859375,0.022949219,0.0053710938,0.012207031,0.040527344,-0.0009765625,0.021484375,-0.022460938,0.001953125,-0.013671875,0.0107421875,0.03173828,1,train,2,40
0.41870615,-0.79848343,-0.2628062,-1.688075,-0.27603534,-0.97115505,0.27779874,0.7226997,-0.53812474,-0.46898726,-0.78397506,-2.2200768,-0.16708742,-0.00390625,0.02734375,0.0390625,-0.038085938,0.016601562,0.038085938,-0.0073242188,-0.009765625,-0.016113281,0.0048828125,0.0078125,-0.0063476562,0.017578125,1,train,2,43
0.94841176,-1.2700866,-1.4115824,0.5715426,-0.22006057,0.23000701,-0.06398658,-0.61527133,1.4522617,1.3577417,-0.56159204,0.34073395,0.66318554,0.009765625,0.05029297,0.015136719,-0.009765625,0.0078125,0.00390625,0.0048828125,-0.013671875,-0.029785156,0.0048828125,-0.0078125,-0.013671875,0.0146484375,1,train,2,44
0.43266246,-0.6901255,0.3075904,0.51279855,1.0058184,0.5807708,-0.5716011,0.7226997,-0.4106197,-0.94451237,1.4539542,0.4338279,-0.84177333,-0.012207031,-0.025390625,-0.008300781,0.00048828125,0.03125,-0.0234375,-0.018066406,0.0053710938,-0.07128906,0.009277344,0.014160156,0.049804688,-0.018066406,1,train,2,45
-0.09127905,0.38114014,0.3695621,0.55355763,0.587286,0.14571494,-0.41210127,0.7226997,-1.0720112,-1.0779883,0.6028746,0.5043752,-0.08965042,-0.03564453,-0.00390625,0.0073242188,0.0034179688,0.0014648438,-0.021972656,0.03857422,0.024902344,-0.0034179688,-0.0053710938,0.017578125,0.0390625,0.0087890625,1,train,2,46
-0.84905446,0.7825569,0.7142991,0.51025456,-0.27546498,-0.5428969,-0.83237064,0.053714164,-1.0847617,-1.1155369,-0.64746904,0.50059736,0.10643775,-0.036621094,0.0053710938,-0.021972656,0.03125,-0.0029296875,-0.008300781,-0.00048828125,-0.009765625,0.008300781,-0.013183594,-0.028808594,0.0078125,-0.0107421875,1,train,2,47
1.997476,-0.4721784,0.89349467,0.5641438,1.0609277,0.33333278,1.6196227,-1.2842568,1.7144643,1.5112253,1.3764086,0.24639885,-3.7575688,-0.024902344,-0.0048828125,-0.018554688,-0.0126953125,0.020019531,0.016601562,0.022460938,0.0234375,0.0073242188,-0.0073242188,-0.03173828,-0.030273438,0.005859375,1,train,2,49
0.33575577,0.10901402,1.9343903,0.5427255,-0.22875378,0.48220345,0.36894152,-0.61527133,0.030090045,-0.22834687,-0.08414151,0.5062096,0.3675559,-0.03466797,0.010253906,-0.08642578,-0.0029296875,0.029785156,-0.0014648438,-0.0063476562,0.013671875,-0.059570312,-0.048828125,0.011230469,-0.017089844,0.00048828125,1,train,2,50
0.016313637,0.017894873,0.2426164,-1.6394506,0.05574203,1.2707422,-1.1652949,2.0606706,-0.7784227,-0.7877398,-0.52313966,0.022623248,-0.21229465,-0.0063476562,0.012207031,-0.017578125,0.015625,0.014160156,-0.0009765625,0.02734375,-0.095703125,0.005859375,-0.0126953125,-0.0053710938,-0.0078125,-0.021972656,1,train,2,52
0.5654115,0.43162507,0.3895888,0.53868896,0.5765867,0.42238328,0.004370491,0.7226997,-0.46292946,0.7712151,0.55544996,0.45855904,1.6654457,-0.018554688,0.0073242188,-0.0107421875,-0.03515625,0.024902344,0.037109375,0.009277344,0.027832031,0.052246094,-0.05078125,0.028320312,-0.0024414062,-0.06591797,1,train,2,53
-0.9749785,0.539983,-1.5319647,0.5627132,-0.4645244,-0.9521214,-0.5222321,0.053714164,1.634692,1.3034743,-0.10400858,0.51167864,-0.50008076,-0.021972656,-0.005859375,0.049804688,-0.0078125,0.041992188,-0.0078125,0.024414062,-0.005859375,-0.0024414062,-0.028320312,-0.068847656,0.005859375,0.018554688,1,train,2,54
0.40606233,0.52274424,0.8065538,0.53811306,0.33301973,0.42238328,0.101842605,0.7226997,-0.32921264,0.04353837,0.5721127,0.4820104,1.7642741,-0.017578125,0.034179688,-0.05908203,-0.037109375,0.021484375,0.013183594,0.0043945312,0.020996094,0.013671875,0.013671875,0.0234375,-0.028320312,-0.060058594,1,train,2,55
-0.26745018,0.20136452,0.09349209,0.52317333,0.6189513,0.8010178,0.8411116,0.053714164,-0.6731493,-0.8924376,1.6199403,0.48995706,0.3571454,0.0024414062,0.0146484375,-0.01171875,-0.0087890625,0.02734375,0.0146484375,-0.040039062,0.00390625,-0.024414062,0.0068359375,0.00048828125,0.0390625,0.0234375,1,train,2,56
0.20916454,-0.18281353,0.037740108,0.56259114,1.1804574,0.9036638,-0.023478685,0.053714164,-0.383484,-0.8707854,0.5932615,0.48413345,-0.37016347,-0.025878906,0.016113281,0.033691406,-0.016601562,0.0009765625,-0.029785156,0.0087890625,0.033691406,-0.072265625,0.041503906,-0.00048828125,0.017089844,0.018554688,1,train,2,57
0.29057273,-1.3821385,-0.38572922,0.58507,0.2915795,0.5583382,-1.11466,0.053714164,-1.0700496,-0.67399746,0.82846195,0.29657027,-0.17692748,-0.023925781,0.0107421875,0.029785156,-0.0107421875,0.020507812,0.0029296875,0.026367188,0.013183594,-0.009765625,-0.0043945312,-0.0234375,0.0068359375,-0.021484375,1,train,2,58
-0.92632824,1.2455407,-0.3053274,0.57183784,-0.7114231,-0.6652564,-0.5981844,-1.2842568,-0.73069006,-0.61753744,-1.0512191,0.43145254,0.726219,-0.03515625,0.01953125,0.030273438,0.0146484375,0.027832031,0.012207031,-0.0024414062,0.0024414062,-0.016113281,0.0087890625,-0.015625,0.0073242188,0.03173828,1,train,2,59
0.36033243,1.4006895,-0.5567267,0.5134856,0.5255289,0.9036638,0.20817582,0.7226997,0.22527084,0.0018785337,0.53301936,0.50491846,2.0937023,-0.009277344,0.0043945312,0.018066406,-0.0068359375,0.025878906,0.0078125,0.015625,0.0126953125,-0.005859375,0.049316406,0.016601562,-0.016113281,-0.0073242188,1,train,2,61
1.5588584,-1.1875868,-1.2015518,0.54821265,0.35155472,-0.21388593,1.901912,0.053714164,0.8618153,0.7207848,0.59390235,0.46101168,1.0285513,-0.024902344,0.0009765625,0.019042969,-0.013183594,0.023925781,0.00048828125,-0.021972656,-0.017578125,-0.012207031,-0.0034179688,-0.027832031,-0.0146484375,-0.014160156,1,train,2,62
-0.06280861,0.62863946,0.5428885,0.35396647,0.6354526,0.9097818,-1.2766916,0.7226997,-1.0537028,-1.5779063,0.44970587,0.5079439,-0.22398864,-0.001953125,-0.017089844,0.030761719,-0.0053710938,0.040527344,-0.009765625,0.010253906,0.0034179688,-0.001953125,0.005859375,-0.015625,0.0048828125,0.014160156,1,train,2,63
0.40606233,0.115170725,-0.7025225,0.53811306,0.5311539,0.42238328,0.052473612,0.7226997,-0.081068195,0.531397,0.55224556,0.48069426,1.8047752,0.0087890625,0.036621094,0.01171875,-0.009277344,0.027832031,0.027832031,0.015625,-0.001953125,0.0078125,0.036621094,0.015625,-0.057617188,-0.067871094,1,train,2,64
-1.0527445,2.080389,-1.2654325,0.3585734,-0.11812198,-0.2764252,0.46008426,0.053714164,2.6128845,2.3022141,0.20232882,0.45414925,0.9853406,-0.0009765625,-0.0029296875,0.0107421875,-0.00390625,0.016113281,0.037109375,-0.022460938,0.01171875,0.01171875,-0.00390625,-0.0029296875,0.0043945312,0.00048828125,1,train,2,65
0.39696229,1.3575926,-1.0876322,0.5251706,0.64817774,0.42238328,0.12969178,0.7226997,3.0074964,3.1529517,0.575317,0.46356207,2.208075,0.0024414062,-0.0073242188,0.0126953125,-0.044921875,0.01953125,0.028320312,-0.0048828125,-0.022949219,-0.0087890625,0.001953125,0.0073242188,-0.0107421875,-0.01953125,1,train,2,66
-0.39803362,-0.8625131,-0.7760556,-1.877315,0.22806802,0.32041705,0.21703692,0.7226997,0.84841084,0.10410958,-0.66220915,-2.5652394,-0.45031005,0.01171875,0.040039062,0.017578125,-0.0043945312,-0.017578125,-0.04248047,0.016601562,-0.0234375,-0.01953125,0.045410156,0.04736328,0.0107421875,0.036132812,1,train,2,67
1.446836,0.13240948,0.10688603,-1.5826765,-0.33295417,0.85064137,0.39552483,-1.9532423,-0.12520456,-0.20559841,-0.70642936,-2.2041562,0.09331767,-0.0009765625,-0.0063476562,-0.025878906,-0.0107421875,0.008300781,-0.03515625,-0.019042969,0.05126953,0.0,-0.0034179688,0.016113281,0.01953125,-0.005859375,1,train,2,68
-0.3300786,-1.7343017,0.41926095,-1.7791442,0.13956651,1.1857704,0.038549025,2.0606706,-1.7379799,-1.2481906,0.37536457,-2.383925,-1.5585291,0.0,0.009277344,0.0053710938,-0.0063476562,0.0053710938,-0.020507812,0.0087890625,-0.017089844,0.0107421875,-0.014160156,0.016601562,-0.034179688,-0.022949219,1,train,2,69
0.71407473,-1.7884806,1.0913008,-1.7845219,0.3886169,0.7541134,-0.30576804,0.7226997,-1.1596301,-1.6483443,1.3764086,0.073367484,-0.6160224,-0.0024414062,-0.024902344,-0.018554688,-0.0029296875,-0.009765625,0.015136719,-0.016601562,0.04248047,0.0078125,-0.021972656,0.025878906,-0.026367188,-0.01171875,1,train,2,70
0.74042326,-1.6936675,0.10305076,-1.8497427,1.0064478,1.5168207,0.52337784,0.053714164,-1.1210517,-0.4846097,2.0365078,0.11749478,-1.2308123,0.0024414062,0.00390625,-0.001953125,0.0078125,0.030761719,0.0078125,-0.001953125,0.018066406,0.012207031,-0.009765625,0.0009765625,0.0126953125,-0.015625,1,train,2,71
0.73436385,-0.26161927,0.17943338,0.5495357,1.0282004,0.88259083,-0.7057835,1.3916851,-0.2935766,-1.0157726,1.6276308,0.45231488,-0.15810302,-0.018554688,0.0087890625,0.024414062,0.0068359375,0.020996094,-0.040039062,-0.0126953125,0.014160156,-0.022460938,0.014160156,0.019042969,0.0087890625,-0.025390625,1,train,2,74
0.105662495,-1.6468766,0.6546042,0.6420573,-0.0077183344,-1.0608853,0.600596,-0.61527133,-2.370928,-1.5965436,0.66824365,0.3988384,-1.1606483,-0.012207031,0.04296875,-0.00390625,-0.0146484375,0.0126953125,-0.0048828125,-0.056152344,0.036132812,0.014160156,-0.0063476562,-0.044433594,0.020996094,0.009765625,1,train,2,76
-1.1618137,0.232148,-0.15706383,0.49443275,-0.34507352,0.0009229059,-0.1918396,-0.61527133,1.1890782,1.0008924,-0.82627267,0.4060327,0.7501774,-0.001953125,0.051757812,-0.023925781,0.0029296875,0.024414062,-0.041503906,-0.01171875,-0.001953125,0.033691406,0.017578125,0.0073242188,0.026367188,-0.018066406,1,train,2,78
-1.1624153,-0.87605786,2.4690444,0.55416083,-0.5592685,0.08249588,-0.78300166,-1.2842568,-0.59206915,-0.5895815,0.1645173,0.4821877,-0.7820199,0.005859375,-0.0107421875,-0.00390625,-0.0126953125,0.014160156,0.01171875,-0.026367188,-0.00048828125,0.0014648438,-0.0146484375,-0.044433594,-0.018554688,-0.022949219,1,train,2,79
0.34591675,0.14964823,0.8168864,0.56859946,0.7992074,0.84928185,0.12589416,0.7226997,-1.1436102,-1.4825273,0.53109676,0.48741576,-0.19232932,-0.021972656,-0.020996094,0.016113281,0.0146484375,-0.001953125,-0.008300781,-0.016113281,-0.015625,-0.03173828,0.027832031,0.034179688,0.0048828125,0.0048828125,1,train,2,80
1.0666795,0.5104308,-0.60219806,0.5291489,1.1993699,0.96008515,-0.013351711,0.7226997,1.3787011,1.274148,0.81692624,0.52638316,0.3453088,-0.0034179688,-0.021484375,0.001953125,0.013183594,0.043945312,0.029296875,0.009277344,0.0048828125,0.033691406,0.017578125,0.023925781,0.044433594,0.048339844,1,train,2,81
-1.4660089,0.08808125,-3.3059766,0.5939559,-1.0680803,-1.3871772,-0.77287465,0.053714164,2.406261,1.9390609,-1.3261538,0.47959182,-1.0766513,0.0,0.0014648438,0.0009765625,-0.0043945312,0.028808594,0.01953125,0.0,0.0390625,0.0029296875,-0.0014648438,-0.009277344,-0.0068359375,0.01953125,1,train,2,84
0.098159336,0.7997957,0.5708114,0.5254476,0.78945994,0.37275973,0.33982646,-0.61527133,0.61497855,0.56730115,-0.08350063,-2.986528e-06,-0.07039813,-0.024902344,-0.056152344,-0.11669922,-0.034179688,-0.083984375,-0.078125,-0.0107421875,0.04296875,-0.096191406,-0.016113281,0.021484375,0.029785156,0.032714844,0,train,2,85
0.15566897,0.56707245,0.574487,-2.3771415,0.8441091,0.3945125,-0.8336365,0.7226997,-1.1884005,-0.9546532,1.3206526,-0.095974684,0.7354886,-0.03125,0.0024414062,0.0068359375,-0.020019531,0.029785156,-0.0073242188,0.029296875,-0.018066406,-0.030761719,0.037597656,-0.0063476562,-0.011230469,0.028808594,0,train,2,89
-0.43644628,0.5165875,0.081937686,0.41381666,-0.28106245,-0.8732675,-0.11208969,-1.2842568,0.8166981,0.31021613,-0.8961279,0.2333923,-0.95243835,-0.06201172,-0.036132812,-0.068359375,-0.015625,-0.0014648438,-0.046875,0.022460938,0.0390625,-0.029785156,0.023925781,-0.021972656,-0.021484375,0.03515625,0,train,2,90
-0.49163717,-0.16434343,-0.69993675,-1.7942425,-0.465437,-0.530661,-1.1133941,-1.9532423,-0.16868705,-0.1228269,0.54583687,-2.3615532,-0.36089385,-0.00048828125,0.0009765625,0.048828125,-0.0048828125,0.01953125,0.012207031,0.022460938,0.13867188,0.01171875,-0.03125,-0.014160156,-0.001953125,0.025878906,0,train,2,91
0.5170894,-0.8021775,-0.88086426,-2.019161,-0.04013886,-0.41305995,-0.24627209,0.7226997,0.55155295,0.13809523,-0.30652452,-2.593439,-0.25051403,-0.00390625,0.036132812,0.020996094,-0.012207031,-0.0068359375,0.020507812,0.06982422,-0.06738281,-0.009765625,0.03564453,0.015625,0.009765625,0.0546875,0,train,2,92
1.8255706,-0.4943425,-0.023082757,-1.8631626,-5.8022165,1.0457368,1.8576065,0.7226997,-1.1946123,-0.813229,-0.19885781,-0.21469991,0.86012936,-0.03515625,0.001953125,0.0014648438,0.001953125,-0.0024414062,0.0073242188,0.00390625,-0.032714844,0.001953125,0.023925781,0.014160156,-0.0078125,-0.0029296875,0,train,2,93
0.1679956,-0.5337454,-0.9506245,0.5787446,0.3800535,0.35304624,0.59553254,0.7226997,1.29239,2.4291122,-0.5141674,0.3464371,0.44584855,-0.00048828125,0.041503906,0.033203125,-0.0029296875,0.011230469,0.005859375,0.0009765625,-0.013671875,0.019042969,-0.03125,0.022460938,0.001953125,-0.009765625,0,train,2,94
0.50333,-1.1223258,1.8052337,0.440713,0.31799346,0.15523179,-0.8235095,0.053714164,-0.884023,-1.0555139,1.2905315,0.3309415,0.38495427,-0.01171875,-0.016113281,0.010253906,0.0009765625,0.0234375,-0.00048828125,-0.00048828125,-0.0029296875,0.0014648438,-0.013183594,0.03564453,0.015136719,-0.025878906,0,train,2,95
0.9918338,0.95617586,0.024845967,0.458636,0.90446985,0.8676358,-0.061454833,0.053714164,0.15694122,0.7923191,0.7092595,0.5162816,0.33047742,-0.036621094,-0.034179688,-0.0068359375,0.018066406,-0.0034179688,0.06347656,0.030273438,0.01953125,0.022460938,-0.05859375,0.057617188,0.017089844,0.029785156,0,train,2,96
