class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9,class_10,class_11,class_12,qf_0,qf_1,qf_2,qf_3,qf_4,qf_5,qf_6,qf_7,qf_8,qf_9,qf_10,qf_11,qf_12,y,set,fold,row_id
-0.5833829,0.22116299,0.41342166,0.45447502,-0.4312919,-0.42072067,-0.88246006,0.10254432,-0.97403306,-0.7032275,-0.5113509,0.34726354,0.038242612,-0.06591797,0.016601562,0.0107421875,-0.00048828125,-0.0024414062,-0.013183594,-0.0078125,-0.014160156,-0.041992188,-0.048828125,-0.0024414062,0.026367188,-0.04248047,1,train,0,13
1.0591267,-0.81714445,-1.8056704,0.44015715,0.70777535,0.68449277,-0.61457324,-0.53136605,0.24080323,0.34732527,0.75108224,0.4689824,0.48996523,-0.036132812,0.017578125,-0.0390625,0.025390625,0.028808594,0.036621094,-0.021484375,0.001953125,-0.020996094,-0.021972656,-0.0068359375,-0.016113281,-0.014160156,1,train,0,16
-1.4851791,3.2887793,-3.5531957,-2.1126502,-0.023091624,0.033489816,3.9331548,-1.7991868,1.005476,0.9009123,-0.561564,0.08481055,1.576436,-0.021972656,-0.008300781,0.0034179688,-0.0073242188,0.034179688,-0.023925781,0.0029296875,0.0034179688,-0.032714844,0.03466797,-0.0048828125,-0.0053710938,0.036132812,1,train,0,17
0.5814792,0.24299656,-0.20605835,0.51634204,0.9310293,0.51272035,-0.9776805,0.10254432,-0.9251975,-0.76118773,0.81266433,0.26632556,0.6946377,-0.0126953125,0.0068359375,0.022949219,0.014160156,0.015625,-0.008300781,-0.018066406,0.020507812,-0.028320312,-0.07910156,0.01953125,0.04248047,0.017089844,1,train,0,18
2.5856457,-0.2955648,-1.4604954,0.2406985,1.291787,0.62964106,2.2979026,0.10254432,2.34741,1.5176243,1.1679457,0.2709104,-2.8921132,-0.0390625,-0.001953125,-0.0053710938,-0.00048828125,0.001953125,0.0009765625,0.013671875,0.037109375,0.0063476562,-0.0043945312,-0.0053710938,-0.0107421875,-0.06542969,1,train,0,19
1.2182937,1.1029966,-0.019554093,0.3797984,1.3046589,0.7826484,-0.10165248,0.73645467,0.017704112,0.22279689,0.73402876,0.44326565,0.63989043,-0.012207031,0.0024414062,-0.017578125,0.0024414062,0.023925781,0.017578125,-0.0063476562,0.0107421875,-0.017089844,0.017089844,0.045898438,0.03466797,0.028808594,1,train,0,20
-0.16794372,-0.055395544,-0.0018424932,0.23043914,0.13848314,-0.30235648,-0.9840285,0.10254432,0.056730807,0.66830623,0.17836867,0.3564382,-0.42069566,-0.0625,0.010253906,-0.019042969,0.028320312,0.001953125,-0.03125,-0.033691406,0.0048828125,0.049804688,-0.03125,-0.025878906,0.009277344,0.00048828125,1,train,0,21
0.1013977,-1.1349442,1.5068483,0.46700186,-0.3061164,-0.56121796,0.7578707,0.73645467,-1.3162992,-1.2170267,-0.26075912,0.4080945,-0.58276147,0.011230469,-0.0063476562,0.0024414062,-0.009765625,0.010253906,0.053710938,-0.043945312,-0.0034179688,-0.014160156,-0.034179688,0.0053710938,0.011230469,-0.041015625,1,train,0,23
-0.37667012,0.1896256,0.73170984,0.5329113,0.1134047,1.0809646,-0.058485884,0.10254432,-1.1900364,-1.205932,-0.017746653,0.346048,0.64756423,0.0,0.019042969,-0.009765625,0.036621094,0.020019531,-0.025878906,0.011230469,0.015625,-0.022460938,0.01171875,0.038085938,0.025390625,0.018554688,1,train,0,24
-0.27010265,2.8593857,-0.3929683,0.49981928,0.65307194,0.30438018,1.2327032,-0.53136605,-0.36400616,-0.58998513,-0.090697765,0.29627565,1.6365665,-0.016601562,0.0073242188,0.0034179688,0.009277344,0.013671875,0.0073242188,-0.015136719,-0.011230469,-0.011230469,-0.009765625,-0.011230469,-0.033203125,0.012207031,1,train,0,25
-0.8230766,-0.9275253,-0.76178473,0.04972032,0.24788624,0.62482953,-1.2011311,2.0042753,0.18862851,-0.24987537,0.8259282,0.16734281,-0.515759,-0.0053710938,0.005859375,0.00390625,-0.017578125,0.020996094,-0.0053710938,0.0048828125,0.026855469,0.016113281,0.0087890625,-0.008300781,0.0029296875,-0.022460938,1,train,0,26
1.2547154,-1.0172855,0.202086,0.55021346,0.6221772,0.8812852,1.7011877,-0.53136605,-0.891597,-0.85836196,0.47822616,0.37564653,0.2721213,0.017089844,0.011230469,0.0078125,-0.022949219,-0.015136719,0.02734375,0.015136719,-0.016113281,-0.029785156,-0.024414062,0.016601562,0.024414062,-0.0053710938,1,train,0,28
0.11833784,-1.0500358,0.74238276,-2.213802,0.17568833,-0.14357528,-0.38604417,-1.7991868,-0.40136328,-0.86945665,0.6482875,-2.921532,-0.05544631,-0.01171875,0.0087890625,-0.009765625,-0.021972656,-0.0009765625,-0.009277344,0.009277344,0.027832031,-0.010253906,0.010253906,-0.029296875,-0.017578125,-0.00390625,1,train,0,29
-0.2154895,0.8895128,0.046829753,0.47807494,-0.9474013,-1.060657,-0.389853,-0.53136605,0.1153752,0.1501075,-0.9632688,0.3335189,-0.51323926,-0.05419922,0.020996094,0.036621094,-0.0009765625,0.026367188,-0.053710938,-0.0053710938,-0.060058594,-0.020507812,0.014160156,-0.045410156,0.0,-0.0078125,1,train,0,30
1.5579078,0.15687525,-0.11625287,0.5570382,0.78805524,0.85722744,1.7011877,0.10254432,-0.7935085,-0.6127484,0.50001675,0.38853958,0.4203285,-0.0009765625,-0.00390625,-0.0009765625,-0.001953125,-0.009765625,0.05029297,0.018554688,-0.011230469,-0.0146484375,-0.0053710938,0.013183594,-0.0073242188,0.00048828125,1,train,0,32
0.75144756,0.5535184,-0.30725348,0.43034402,1.0317879,0.7427125,0.08751878,0.73645467,0.6584097,0.7461604,0.7292917,0.47183433,0.40578264,-0.012207031,0.0024414062,-0.014160156,0.03466797,0.034179688,0.0063476562,0.0068359375,-0.027832031,0.026855469,0.04736328,0.032226562,0.06201172,0.023925781,1,train,0,33
-0.19648683,-1.346002,-1.1454425,0.4034791,-0.318304,-0.5852757,-0.014049682,1.370365,-0.16636832,-0.15384887,-0.22475727,0.3377126,-0.4130219,-0.016601562,-0.032226562,0.0048828125,0.009277344,0.022949219,-0.023925781,-0.0024414062,-0.0034179688,0.0063476562,0.008300781,-0.029296875,-0.011230469,-0.033203125,1,train,0,35
0.15014581,0.19932942,-2.1149015,0.5001403,0.4984577,0.58874285,-0.72756815,-0.53136605,1.1348693,1.0790012,0.39959052,0.4645758,-0.026698245,-0.016601562,0.033691406,-0.020996094,0.021484375,0.025878906,-0.016113281,-0.018066406,0.023925781,-0.00048828125,-0.034179688,0.037597656,0.044921875,-0.022460938,1,train,0,36
1.3300517,-1.0100076,-0.78142333,0.4982847,0.8834917,0.6955593,-1.1287636,0.10254432,0.59663486,0.42173624,1.2044213,0.41891545,0.658674,0.009277344,-0.016601562,0.0053710938,0.021972656,0.01171875,0.00390625,-0.0029296875,0.018066406,0.016601562,0.033203125,0.017089844,0.00048828125,-0.08105469,1,train,0,37
-0.84106266,0.5996115,0.3319091,0.46793672,-0.12712702,-0.6714025,0.7197825,0.10254432,0.16567163,0.16808856,-0.4336627,0.3350736,0.2639894,-0.029296875,0.045898438,0.024902344,0.020996094,0.0024414062,-0.0126953125,0.0053710938,-0.025390625,-0.030273438,0.026367188,-0.022460938,0.04296875,-0.013183594,1,train,0,38
-0.4017431,-1.0852121,0.6433141,0.4075881,-0.8512236,-0.94517976,0.23352346,0.73645467,-0.21186468,0.05656775,-0.8552633,0.19649573,-0.73371744,-0.0034179688,-0.029785156,-0.0014648438,0.0146484375,0.0009765625,-0.016113281,-0.027832031,-0.024902344,0.0024414062,-0.024414062,-0.032226562,0.0126953125,-0.064941406,1,train,0,39
0.24141535,0.78519684,-1.9674412,0.5241239,0.6647881,0.3115975,-0.41778433,-1.7991868,-0.08727144,-0.03448526,0.49385852,0.45397025,0.48538387,-0.016601562,-0.010253906,0.013183594,-0.0014648438,0.015625,0.013671875,0.0146484375,-0.0043945312,0.0107421875,0.014160156,0.040039062,0.00048828125,-0.0014648438,1,train,0,41
0.17322469,0.97927296,0.16205826,0.54429734,-0.067793354,-0.3677936,2.3067899,-1.1652764,0.3052912,0.09960751,-0.1432794,0.48114267,-0.07422991,0.0034179688,-0.013183594,-0.013183594,-0.027832031,0.033203125,0.03564453,-0.055664062,-0.018066406,0.005859375,-0.0234375,0.02734375,-0.01953125,0.016601562,1,train,0,42
0.44921315,-0.81350553,-0.24629569,-2.0188158,-0.21856047,-0.5843134,0.31985664,0.73645467,-0.42181578,-0.4206954,-0.42892563,-2.5248036,-0.008487316,-0.016601562,0.0014648438,-0.0078125,0.024902344,0.01953125,0.0234375,0.015625,-0.0014648438,-0.024414062,-0.025878906,0.0146484375,-0.017089844,0.04296875,1,train,0,43
0.92261827,-1.2780753,-1.3652469,0.48481086,-0.16446526,0.26588777,-0.022936923,-0.53136605,0.84874314,0.85423803,-0.26454878,0.26418665,0.65833044,0.022460938,0.012207031,0.0078125,0.0,-0.026367188,-0.0029296875,-0.01953125,-0.010253906,-0.0068359375,-0.022949219,0.0029296875,0.008300781,-0.026855469,1,train,0,44
-0.0065676044,0.34852546,0.36965483,0.46488377,0.6157717,0.20622452,-0.37207854,0.73645467,-0.76262105,-0.845737,0.59617954,0.4424091,0.05370472,-0.03466797,0.036621094,0.009277344,0.026367188,0.0546875,0.032226562,-0.021972656,-0.016113281,-0.037109375,-0.036132812,-0.028320312,0.012207031,0.024414062,1,train,0,46
-0.68380183,0.7439556,0.7054416,0.4169045,-0.21800926,-0.28118566,-0.7935877,0.10254432,-0.7707603,-0.8719434,-0.32802573,0.43829462,0.21118915,-0.051757812,-0.02734375,0.0034179688,0.022460938,-0.01171875,-0.017089844,-0.01171875,-0.020996094,-0.013183594,-0.025878906,-0.037597656,0.012207031,-0.0068359375,1,train,0,47
2.601491,0.9938287,-0.03369565,-2.4918525,1.0393262,1.2070272,1.336811,-1.7991868,-1.1002959,0.2933821,1.323322,-0.27945733,4.1922812,-0.0107421875,-0.008300781,-0.0078125,-0.009765625,0.01953125,0.0034179688,0.022460938,-0.037109375,-0.0048828125,-0.0063476562,-0.0078125,-0.036621094,0.015625,1,train,0,48
0.37507924,0.08045777,1.8938564,0.45288187,-0.17286655,0.44439632,0.41126826,-0.53136605,-0.05909708,-0.25274467,0.08836405,0.44440693,0.42090115,-0.025878906,0.0024414062,-0.022460938,-0.0048828125,0.0034179688,-0.009277344,0.025878906,0.0048828125,-0.060546875,-0.036621094,0.001953125,0.0146484375,0.011230469,1,train,0,50
-0.8359503,0.927115,-0.18760975,0.50279754,-0.28080988,0.17543058,0.40999866,-1.1652764,-0.3792412,-0.22386022,0.38869524,0.392763,-2.8921132,0.0043945312,0.032226562,0.038085938,-0.022460938,0.029785156,0.005859375,-0.012207031,-0.0024414062,0.04248047,-0.0048828125,0.0048828125,-0.021972656,0.0078125,1,train,0,51
0.089589454,-0.009302456,0.24600495,-1.9649407,0.10207626,1.0025363,-1.127494,2.0042753,-0.57520944,-0.64316314,-0.23612627,-0.08226914,-0.044794638,-0.00048828125,-0.0073242188,-0.0078125,0.00048828125,0.009277344,0.0024414062,-0.0048828125,0.0048828125,-0.014160156,0.018554688,0.016601562,-0.024414062,0.021484375,1,train,0,52
0.5803257,0.3982575,0.3891616,0.44840944,0.6054316,0.40205467,0.04562179,0.73645467,-0.37381503,0.44488207,0.56112516,0.39251047,1.4632763,-0.0073242188,0.013671875,-0.019042969,0.01171875,0.030273438,0.022460938,-0.023925781,-0.0048828125,-0.0029296875,0.0043945312,0.015136719,-0.0146484375,0.021972656,1,train,0,53
0.43791318,0.4880177,0.7953012,0.4477714,0.37004334,0.40205467,0.14338145,0.73645467,-0.28845719,-0.06298715,0.57344157,0.41805145,1.5426484,-0.029296875,0.04248047,-0.009765625,0.010253906,0.029296875,0.0063476562,0.0009765625,-0.05029297,-0.024902344,-0.052734375,-0.026367188,0.08642578,0.01171875,1,train,0,55
-0.16401416,0.17143098,0.10075226,0.43121833,0.6463737,0.6700581,0.88483125,0.10254432,-0.5080084,-0.7162351,1.347955,0.42670622,0.41254017,0.027832031,0.01953125,-0.005859375,0.022460938,-0.005859375,0.0073242188,0.020019531,-0.00390625,-0.03173828,-0.016601562,0.0053710938,0.032714844,0.008300781,1,train,0,56
0.26194295,-0.20701754,0.04644773,0.47489274,1.189025,0.7427125,0.017690463,0.10254432,-0.3231012,-0.70112336,0.58907396,0.4203637,-0.17158392,-0.00390625,-0.0014648438,0.001953125,0.05517578,0.04345703,0.028320312,0.0024414062,0.0078125,0.00048828125,-0.019042969,0.020507812,0.00390625,0.022949219,1,train,0,57
-0.7528625,1.2000346,-0.2877129,0.48513797,-0.6393285,-0.3677936,-0.5587106,-1.1652764,-0.5447394,-0.5243734,-0.6264621,0.36298868,0.7089545,-0.016601562,0.020507812,0.028320312,-0.009277344,-0.020996094,0.037109375,0.013183594,-0.0029296875,-0.015136719,-0.030761719,-0.02734375,0.020019531,-0.016601562,1,train,0,59
0.6470306,-1.4539568,-0.9060536,0.4011894,0.21123606,0.353458,-0.024206528,0.10254432,0.75587213,0.6013555,-0.2261784,0.3687024,0.655238,0.019042969,0.011230469,0.020507812,-0.009277344,-0.032226562,-0.015136719,-0.009277344,0.019042969,0.038085938,0.03125,-0.032226562,0.032226562,-0.0234375,1,train,0,60
1.4681828,-1.196806,-1.1606693,0.45896158,0.38795596,-0.048306562,1.9487609,0.10254432,0.4718329,0.4096851,0.58954763,0.39518166,0.95176685,0.009765625,0.028320312,0.001953125,-0.0078125,-0.013671875,-0.0126953125,0.009277344,0.014160156,0.009277344,0.061035156,0.024902344,0.037597656,-0.056640625,1,train,0,62
0.018876823,0.5923336,0.5384813,0.24373935,0.662321,0.7470429,-1.2392193,0.73645467,-0.75093395,-1.194646,0.48296323,0.44629583,-0.054186437,-0.030273438,-0.0053710938,0.022460938,0.0034179688,0.04345703,-0.016113281,-0.030273438,0.052246094,-0.018554688,-0.0034179688,-0.008300781,0.024902344,0.001953125,1,train,0,63
0.42978036,1.3104154,-1.0497072,0.43343133,0.6746188,0.40205467,0.17131276,0.73645467,1.8415238,2.1071734,0.5758101,0.39795932,1.8990787,-0.001953125,0.016113281,0.0073242188,-0.0146484375,-0.015625,0.0126953125,-0.016113281,0.016601562,-0.018066406,0.0029296875,0.0014648438,0.017089844,-0.029785156,1,train,0,66
-0.28071836,-0.8765803,-0.7462199,-2.2284913,0.26861575,0.3298814,0.25891557,0.73645467,0.46327627,-0.020712534,-0.338921,-2.9007218,-0.23595211,0.0024414062,0.0043945312,0.0024414062,0.010253906,0.034179688,0.0053710938,0.0029296875,-0.044433594,0.024902344,-0.0034179688,0.020996094,-0.0014648438,0.0234375,1,train,0,67
-0.21998604,-1.7353673,0.4180634,-2.1197193,0.18308602,0.94239193,0.07990115,2.0042753,-1.1877407,-0.9645267,0.42801306,-2.7032516,-1.1259968,-0.029785156,0.0048828125,-0.0043945312,-0.0053710938,0.027832031,0.014160156,-0.0014648438,-0.030761719,-0.021972656,-0.032714844,-0.0107421875,0.0024414062,0.009277344,1,train,0,69
0.71318805,-1.7887383,1.0726556,-2.1256778,0.42377362,0.6368584,-0.26543164,0.73645467,-0.8185524,-1.243807,1.1679457,-0.027003367,-0.3690408,0.0024414062,-0.005859375,-0.018554688,-0.028320312,0.014160156,0.009765625,-0.028808594,0.03466797,0.001953125,-0.053222656,-0.0053710938,-0.0087890625,0.015136719,1,train,0,70
0.7367361,-1.6953391,0.11006276,-2.1979415,1.0208585,1.1767144,0.5661602,0.10254432,-0.7939259,-0.4315988,1.6558654,0.02105587,-0.86279744,-0.0078125,-0.030761719,-0.0029296875,0.0078125,0.0048828125,-0.03564453,0.018066406,0.025878906,-0.013183594,-0.04296875,0.001953125,0.03125,-0.0107421875,1,train,0,71
1.3945767,0.0840967,-0.2910328,0.5611371,0.9074411,0.90534294,1.6681781,-0.53136605,-0.7039767,-0.6068185,0.49433222,0.37197024,0.45904103,-0.014160156,0.03173828,0.011230469,-0.012207031,-0.0078125,0.024902344,0.044433594,0.038085938,-0.01953125,-0.0034179688,0.018554688,-0.0048828125,0.00048828125,1,train,0,72
-0.8359503,0.927115,-0.15632793,0.50304186,-0.28080988,0.087860346,0.40618986,-1.1652764,-0.48797333,-0.33059883,0.4090647,0.35341793,-2.8921132,-0.00048828125,-0.005859375,0.018554688,-0.015136719,0.0048828125,0.03466797,0.0068359375,0.016601562,0.021972656,0.03564453,-0.0053710938,0.0009765625,-0.0078125,1,train,0,73
0.73132074,-0.284648,0.18446231,0.4604275,1.0418808,0.72779673,-0.66662705,1.370365,-0.26570898,-0.80231464,1.3536395,0.38570994,-0.0012716658,-0.025878906,-0.012207031,-0.010253906,0.041992188,0.04296875,-0.001953125,0.00048828125,0.028808594,-0.03857422,0.009765625,0.025390625,0.018066406,-0.025878906,1,train,0,74
0.5248426,-0.012941384,1.2359107,0.33985338,0.5543016,0.3231452,-0.605686,0.10254432,-0.8012304,-1.0907767,1.1276805,0.23104054,0.709069,-0.0029296875,0.016113281,0.032714844,0.0014648438,0.037597656,0.0087890625,-0.024414062,0.03564453,-0.009277344,-0.0390625,0.00390625,0.0390625,0.03857422,1,train,0,75
0.16944174,-1.649246,0.6472966,0.56294024,0.040746808,-0.6478259,0.6436061,-0.53136605,-1.5917817,-1.2076535,0.6444978,0.32746845,-0.8064466,-0.023925781,0.012207031,-0.0048828125,-0.032226562,-0.018066406,0.0043945312,-0.024414062,0.009765625,0.0126953125,0.018066406,-0.0073242188,0.012207031,-0.03466797,1,train,0,76
0.32052475,2.4057329,-3.8913524,0.28353497,0.27321178,-0.24028747,-1.0183079,1.370365,0.8894394,0.7650979,0.25179347,-3.3730853,1.2611235,-0.005859375,0.009277344,0.015625,-0.03173828,0.013671875,-0.020996094,0.0087890625,0.016113281,0.04296875,-0.0107421875,0.023925781,-0.024902344,0.016113281,1,train,0,77
-0.96331906,0.20175537,-0.14329864,0.39937416,-0.28528044,0.103738464,-0.15116711,-0.53136605,0.68074054,0.6051813,-0.4601904,0.3353038,0.72819626,-0.005859375,0.061035156,0.0073242188,-0.0014648438,0.01171875,-0.024414062,-0.029296875,0.011230469,0.030273438,0.03173828,-0.023925781,0.028320312,-0.0034179688,1,train,0,78
-0.9638567,-0.88992304,2.4146295,0.46555212,-0.49228302,0.16147709,-0.74407303,-1.1652764,-0.45625108,-0.50486207,0.27216294,0.41824454,-0.5023585,-0.012207031,-0.001953125,-0.018066406,0.0068359375,0.017578125,0.0034179688,-0.0014648438,-0.0034179688,0.0024414062,0.0043945312,0.01953125,0.024414062,-0.03857422,1,train,0,79
0.38416025,0.12048598,0.8053656,0.48154992,0.820577,0.7042201,0.16750395,0.73645467,-0.8083261,-1.1280779,0.5431242,0.42393848,-0.028759858,-0.030273438,-0.009765625,-0.01953125,0.029785156,0.03466797,0.017089844,-0.03466797,-0.033691406,-0.03173828,-0.037597656,0.02734375,0.038085938,-0.0053710938,1,train,0,80
1.0283158,0.47588795,-0.57687616,0.43783915,1.2073027,0.7826484,0.02784731,0.73645467,0.8017859,0.7958952,0.7543982,0.46637806,0.40303382,-0.022460938,0.017578125,0.0009765625,0.03466797,0.025878906,0.028808594,-0.0107421875,-0.026367188,0.0146484375,0.015625,0.016601562,0.032714844,0.009277344,1,train,0,81
-0.56185824,1.5893999,0.37644333,0.46559653,0.027643071,-0.2633829,0.55219454,-0.53136605,-0.472947,-0.7177654,-0.088802926,0.41135985,0.34175807,-0.024902344,0.030273438,-0.00390625,-0.026367188,0.05859375,-0.01953125,-0.0034179688,0.0107421875,-0.029296875,-0.0390625,0.028808594,-0.008300781,0.016601562,1,train,0,82
0.11593319,-1.2016579,1.0013865,0.37937438,-0.039092097,0.061396815,-1.5159934,2.0042753,-0.7018897,-0.54675406,-0.4161355,0.12725012,-0.4355851,-0.016601562,0.0107421875,0.013183594,-0.027832031,0.0048828125,0.0048828125,-0.0068359375,-0.025878906,0.001953125,-0.026367188,0.026367188,0.012207031,0.028320312,1,train,0,83
-1.2351825,0.059837177,-3.210458,0.5096445,-0.9840096,-0.87878036,-0.73391616,0.10254432,1.4577265,1.2599596,-0.829683,0.4154174,-0.738986,-0.021972656,0.013671875,-0.00390625,-0.010253906,0.04345703,-0.0087890625,0.030273438,-0.013671875,-0.040039062,-0.0078125,0.028320312,0.028808594,-0.0063476562,1,train,0,84
0.16273607,0.76093733,0.5656792,0.43373823,0.8111569,0.36693034,0.38206732,-0.53136605,0.31426525,0.3025639,0.08883776,-0.10691147,0.069166824,-0.016601562,0.0063476562,-0.009765625,0.013671875,0.057617188,0.017578125,0.028320312,0.018066406,-0.015625,0.0014648438,-0.029785156,0.021972656,0.045898438,0,train,0,85
0.25661555,1.2764521,-0.18779232,0.32435632,0.5747042,0.492993,-0.5003087,0.10254432,0.44678906,0.13059615,-0.09875081,0.24045533,0.17934866,-0.07763672,0.01953125,-0.03466797,0.029785156,0.045410156,0.028808594,0.011230469,0.055664062,-0.025390625,-0.017578125,0.052734375,0.02734375,0.06738281,0,train,0,86
0.3709933,-0.35985252,0.15323795,0.41577983,0.20561746,0.49010605,1.5513743,-0.53136605,2.6477277,2.6938531,-0.3602379,0.21192627,-0.16929324,-0.0029296875,0.020019531,0.0053710938,-0.0234375,0.0009765625,0.0043945312,-0.005859375,-0.018066406,0.0,-0.041992188,0.0043945312,0.0048828125,-0.013183594,0,train,0,87
-0.39876172,-0.5672714,-0.4592203,0.26024395,-0.3330994,-0.17966191,0.88102245,-1.7991868,0.3439005,-0.25676173,-0.9845857,-2.4907665,0.5283342,-0.0107421875,0.0029296875,0.0024414062,-0.017578125,0.020996094,0.015625,-0.02734375,0.0024414062,0.0234375,-0.017578125,-0.033691406,-0.036621094,-0.024902344,0,train,0,88
0.21413322,0.5316848,0.5692594,-2.7822924,0.86397105,0.3823273,-0.79485726,0.73645467,-0.8369179,-0.75965744,1.1267331,-0.21143468,0.71639925,-0.0043945312,0.0053710938,-0.0107421875,-0.0126953125,0.023925781,0.009277344,0.018554688,0.0146484375,-0.025390625,0.038085938,-0.00048828125,-0.018066406,-0.018066406,0,train,0,89
-0.31504828,0.48195282,0.089497834,0.3100526,-0.22341879,-0.51502705,-0.071181946,-1.1652764,0.44303247,0.12313592,-0.5118246,0.14728037,-0.6392268,-0.025878906,-0.018554688,-0.0107421875,0.0029296875,0.0073242188,-0.036132812,-0.05859375,-0.0014648438,-0.0234375,0.0073242188,0.020507812,0.025390625,0.0048828125,0,train,0,90
0.5371396,-0.81714445,-0.8483075,-2.3856547,0.009414922,-0.18928503,-0.20576017,0.73645467,0.27377766,0.0030071572,-0.0760128,-2.9314344,-0.07548978,-0.0063476562,0.022460938,0.0068359375,0.027832031,0.009277344,0.0029296875,0.009765625,-0.040527344,0.0043945312,0.019042969,0.024414062,-0.030273438,-0.015136719,0,train,0,92
0.22514969,-0.5527157,-0.9162566,0.49279058,0.41549778,0.35297683,0.6385277,0.73645467,0.7466894,1.6019822,-0.22949435,0.27039796,0.48378038,0.0029296875,0.020019531,0.017578125,0.009277344,0.019042969,-0.001953125,0.018554688,-0.0073242188,-0.012207031,0.005859375,0.041503906,0.03466797,-0.0034179688,0,train,0,94
0.5248426,-1.1325183,1.768053,0.33985338,0.35552165,0.21296069,-0.7847004,0.10254432,-0.6426192,-0.83005136,1.1044688,0.25352165,0.43487433,0.025390625,0.020019531,0.015136719,-0.0014648438,0.00390625,0.028808594,-0.001953125,-0.0068359375,-0.03515625,-0.028808594,0.0234375,-0.0078125,-0.03125,0,train,0,95
0.9614252,0.91498524,0.03388835,0.3597118,0.9223049,0.7172113,-0.020397712,0.10254432,0.02187809,0.45961124,0.6748152,0.4553764,0.39112228,-0.021972656,-0.0014648438,-0.014160156,0.022949219,0.040039062,0.015625,0.029296875,-0.03515625,0.047851562,0.026855469,0.041992188,0.052734375,0.0014648438,0,train,0,96
